fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,total_acidity,acidity_ratio,free_sulfur_ratio,sulfur_dioxide_diff,sugar_alcohol_ratio,sweetness_index,mineral_content,ph_acidity_interaction,wine_body,quality_class
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,8.39,15.29412,0.23804,32.0,0.23134,1.991,0.735,26.6802,9.47245,1
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,8.12,9.73333,0.22217,35.0,0.17329,1.5334,0.594,26.3088,9.75845,1
6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,7.74,12.54545,0.08571,96.0,0.20932,1.969,1.268,25.155,10.47112,1
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,9.09,10.25641,0.21619,58.0,0.21407,1.8942,0.579,29.7243,9.76629,1
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,7.21,10.64516,0.49938,4.0,0.1537,1.4336,0.439,24.0093,10.33718,0
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,9.99,11.01266,0.18179,54.0,0.18458,1.5436,1.585,29.97,9.16532,1
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,8.64,12.71186,0.35689,9.0,0.26701,2.7404,1.183,27.7344,11.53922,1
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,9.99,11.01266,0.18179,54.0,0.18458,1.5436,1.585,29.97,9.16532,1
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,8.72,10.13158,0.38198,55.0,0.40816,3.4466,0.56,28.2528,9.26875,1
6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,7.615,8.24242,0.55153,13.0,0.12232,1.0824,0.777,25.2818,9.74816,0
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,8.02,12.63158,0.12999,87.0,0.20182,1.802,0.603,26.1452,9.85901,1
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,9.285,9.16201,0.22573,24.0,0.13986,1.26,0.546,28.87635,9.946,1
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,5.95,10.4,0.31077,51.0,0.18837,2.0194,0.71,22.0745,12.14266,1
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,7.8,15.65217,0.35702,18.0,0.20182,1.802,0.588,25.662,9.86129,1
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,8.09,12.93103,0.3142,24.0,0.24052,2.3192,0.697,27.1824,10.75216,1
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,8.09,12.93103,0.3142,24.0,0.24052,2.3192,0.697,27.1824,10.75216,1
6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,7.72,8.09524,0.15994,21.0,0.1873,1.6272,0.524,26.0936,9.55526,1
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,8.82,13.11475,0.23807,80.0,0.21191,1.8921,0.57,29.106,9.86169,1
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,8.82,13.11475,0.23807,80.0,0.21191,1.8921,0.57,29.106,9.86169,1
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,8.005,9.28105,0.23807,64.0,0.18927,1.629,0.607,25.53595,9.46134,1
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,9.06,9.7561,0.39995,51.0,0.36916,3.0872,0.496,28.9014,9.16946,1
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,8.11,11.38462,0.34767,15.0,0.1873,1.6272,0.68,26.763,9.56256,1
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,8.11,11.38462,0.34767,15.0,0.1873,1.6272,0.68,26.763,9.56256,1
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,7.55,10.15385,0.14283,42.0,0.59166,5.4717,0.763,25.2925,10.27095,1
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,7.2,13.67347,0.3243,75.0,0.22657,1.9866,0.61,22.32,9.65383,1
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,6.49,12.0,0.45441,18.0,0.18385,2.0125,0.658,23.2342,12.4115,1
8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,8.86,12.30769,0.15147,28.0,0.21798,2.136,0.674,29.8582,10.95732,1
7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,7.78,11.26984,0.41632,7.0,0.13252,1.1726,0.55,24.6626,9.74316,1
8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,8.77,15.09434,0.32198,40.0,0.19589,1.796,0.558,28.941,10.16042,1
6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,7.11,11.03448,0.36981,46.0,0.42345,3.5412,0.55,23.6052,9.16955,1
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,9.385,12.3741,0.24979,9.0,0.16736,1.4472,0.742,31.06435,9.52565,1
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,9.475,12.70073,0.36331,7.0,0.16736,1.4472,0.74,31.36225,9.52565,1
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,8.15,12.16667,0.16345,87.0,0.20182,1.802,0.6,26.732,9.85882,1
7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,7.72,11.47541,0.46412,15.0,0.21548,1.9756,0.703,27.1744,10.16532,2
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,7.87,10.58824,0.41649,14.0,0.19802,1.9558,0.788,26.9154,11.05116,1
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,8.8,11.28571,0.23403,108.0,0.21191,1.8921,0.59,28.6,9.86238,1
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,8.8,11.28571,0.23403,108.0,0.21191,1.8921,0.59,28.6,9.86238,1
7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,8.32,24.51613,0.2499,18.0,0.16793,1.762,0.872,28.6208,11.85597,1
7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,7.86,21.17647,0.23059,10.0,0.16983,1.53,1.161,25.3878,9.96,2
8.0,0.5,0.39,2.6,0.082,12.0,46.0,0.9985,3.43,0.62,10.7,8.89,15.68627,0.26081,34.0,0.24276,2.3218,0.702,30.4927,10.68395,1
7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,8.28,26.55172,0.52926,16.0,0.17683,1.774,0.962,27.1584,11.24576,2
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,8.78,32.8,0.36347,14.0,0.46746,4.5441,1.002,28.2716,10.87166,1
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6.51,11.53846,0.7406,14.0,0.19608,1.8753,0.994,23.0454,10.6465,1
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,8.75,27.0,0.66025,18.0,0.17728,1.9272,1.058,28.6125,12.338,2
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6.51,11.53846,0.7406,14.0,0.19608,1.8753,0.994,23.0454,10.6465,1
6.6,0.96,0.0,1.8,0.082,5.0,16.0,0.9936,3.5,0.44,11.9,7.56,6.80412,0.3123,11.0,0.15113,1.5858,0.522,26.46,11.82384,1
6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,7.27,13.33333,0.42083,11.0,0.2262,2.1456,0.801,25.8812,10.56078,1
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,8.78,32.8,0.36347,14.0,0.46746,4.5441,1.002,28.2716,10.87166,1
9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,10.72,17.06897,0.13482,77.0,0.19782,1.798,1.004,32.5888,10.06263,1
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,10.91,30.30303,0.19987,12.0,0.22893,1.9888,0.857,34.912,9.59424,1
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,6.78,10.50847,0.4442,10.0,0.17003,1.4496,0.905,24.1368,9.36804,1
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,10.91,30.30303,0.19987,12.0,0.22893,1.9888,0.857,34.912,9.59424,1
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,7.97,20.85714,0.56741,16.0,0.20644,2.1975,0.834,26.6995,12.04192,2
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,8.34,14.44444,0.15781,16.0,0.1631,1.4432,0.537,26.3544,9.751,1
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,8.55,11.84615,0.24058,101.0,0.222,1.9822,0.527,27.9585,9.85644,1
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,8.34,14.44444,0.15781,16.0,0.1631,1.4432,0.537,26.3544,9.751,1
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,8.08,18.29268,0.41372,34.0,0.17003,1.4496,0.659,26.9872,9.3671,1
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,7.54,12.72727,0.70896,16.0,0.18405,1.8606,0.919,25.5606,11.34984,1
6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,7.02,11.85185,0.45147,17.0,0.35422,3.471,0.793,24.57,10.9648,0
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,8.93,30.74074,0.34767,15.0,0.14568,1.2656,0.776,29.1118,9.57504,1
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,8.93,30.74074,0.34767,15.0,0.14568,1.2656,0.776,29.1118,9.57504,1
7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,12.1,8.3,32.08333,0.38327,37.0,0.14864,1.5822,0.756,28.303,12.06491,1
7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,8.34,18.09524,0.26076,17.0,0.22302,2.22,0.658,27.522,11.15184,1
7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,8.44,12.0,0.49082,28.0,0.17257,1.691,0.702,27.9364,10.9582,1
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,8.48,41.57895,0.56708,29.0,0.19452,1.9514,0.979,28.2384,11.2548,1
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,8.05,17.61905,0.3829,29.0,0.17291,1.6128,0.686,27.1285,10.35424,1
7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,8.34,17.27273,0.17565,61.0,0.21191,1.8921,0.609,27.1884,9.85842,1
5.9,0.44,0.0,1.6,0.042,3.0,11.0,0.9944,3.48,0.85,11.7,6.34,13.11111,0.27248,8.0,0.13664,1.4128,0.892,22.0632,11.63448,1
6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,6.66,14.87805,0.43982,14.0,0.17804,1.6182,0.809,22.7772,10.05455,2
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,11.11,18.54545,0.57889,40.0,1.70921,14.014,0.984,35.3298,9.03321,1
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,11.11,18.54545,0.57889,40.0,1.70921,14.014,0.984,35.3298,9.03321,1
10.0,0.38,0.38,1.6,0.169,27.0,90.0,0.99914,3.15,0.65,8.5,10.76,25.64103,0.29997,63.0,0.18801,1.464,0.819,33.894,8.49269,1
6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,8.005,7.35135,0.38452,24.0,0.43204,4.2672,0.61,28.25765,11.05305,1
7.0,0.59,0.0,1.7,0.052,3.0,8.0,0.996,3.41,0.47,10.3,7.59,11.66667,0.37453,5.0,0.16489,1.5249,0.522,25.8819,10.2588,1
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.06667,7.99,10.73529,0.33692,61.0,0.19862,1.95653,0.752,26.5268,11.01864,1
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7.89,18.94737,0.53552,13.0,0.17683,1.774,0.792,25.4847,11.24011,2
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56667,8.375,9.30818,0.19386,79.0,0.54299,4.70253,0.614,26.465,9.53921,1
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,7.55,10.78125,0.5998,12.0,0.19368,1.7138,0.828,25.67,9.77178,1
6.9,0.58,0.2,1.75,0.058,8.0,22.0,0.99322,3.38,0.49,11.7,7.68,11.69492,0.36347,14.0,0.14944,1.54525,0.548,25.9584,11.62067,1
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.1,7.99,10.73529,0.33692,61.0,0.19802,1.9558,0.752,26.5268,11.05183,1
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,8.375,9.30818,0.19386,79.0,0.5411,4.7008,0.614,26.465,9.57245,1
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,7.55,10.78125,0.5998,12.0,0.19368,1.7138,0.828,25.67,9.77178,1
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,7.47,10.0,0.56396,17.0,0.19567,1.7157,0.82,25.398,9.671,1
6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,7.49,11.69492,0.7406,14.0,0.19567,1.7157,0.81,25.466,9.66925,1
7.2,0.38,0.31,2.0,0.056,15.0,29.0,0.99472,3.23,0.76,11.3,7.89,18.46154,0.51706,14.0,0.17683,1.774,0.816,25.4847,11.24034,2
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7.89,18.94737,0.53552,13.0,0.17683,1.774,0.792,25.4847,11.24011,2
7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,8.56,23.63636,0.47031,9.0,0.24523,2.403,0.884,28.5048,10.97052,2
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,7.2,11.18644,0.69798,16.0,0.17227,1.768,0.822,24.12,11.52738,2
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,8.42,15.2,0.31761,58.0,0.21088,1.729,0.654,28.7122,8.97354,1
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,12.78,25.43478,0.30422,16.0,0.20165,1.9602,0.763,41.0238,10.89717,1
6.5,0.9,0.0,1.6,0.052,9.0,17.0,0.99467,3.5,0.63,10.9,7.4,7.14286,0.5291,8.0,0.14665,1.4256,0.682,25.9,10.8419,1
6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,10.55,6.6,10.90909,0.42692,51.0,0.17045,1.6101,0.55,21.78,10.4694,1
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,8.42,15.2,0.31761,58.0,0.21088,1.729,0.654,28.7122,8.97354,1
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,9.09,28.0,0.3998,12.0,0.16175,1.5215,0.667,30.8151,10.45831,1
7.9,0.2,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,8.45,37.61905,0.46636,8.0,0.14274,1.4977,0.854,28.054,11.8355,2
6.4,0.42,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,6.91,14.88372,0.53117,30.0,0.22094,2.0608,0.734,23.5631,10.3713,1
6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,6.985,7.79874,0.46118,7.0,0.20979,1.89,0.67,25.07615,9.9664,0
6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,7.47,10.46154,0.45147,17.0,0.22094,2.0608,0.655,25.0992,10.35268,1
6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,7.54,10.78125,0.35888,25.0,0.22202,2.1408,0.606,25.1836,10.74838,1
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,7.49,11.33333,0.64139,19.0,0.17508,1.5351,0.733,25.5409,9.65926,1
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,7.49,11.33333,0.64139,19.0,0.17508,1.5351,0.733,25.5409,9.65926,1
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,8.1,14.89796,0.57397,23.0,0.20979,1.89,0.712,26.73,9.9728,2
6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,7.82,6.38095,0.59356,13.0,0.2089,2.047,0.637,27.5264,10.96128,0
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,8.1,14.89796,0.57397,23.0,0.20979,1.89,0.712,26.73,9.9728,2
7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,8.33,7.37374,0.40808,29.0,0.21627,1.8963,0.611,27.5723,9.67138,0
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,10.8,14.28571,0.33319,16.0,0.14418,1.2642,0.554,31.104,9.65907,1
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,7.48,9.43662,0.49969,8.0,0.29738,3.2775,0.587,25.6564,12.51608,1
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,8.55,21.11111,0.52261,21.0,0.23402,2.3114,0.863,28.899,11.06182,1
6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,6.78,10.0,0.31104,31.0,0.16349,1.602,0.611,22.9164,10.92696,1
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,10.9,19.41176,0.58529,34.0,1.5664,12.5856,0.955,34.444,8.8213,1
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.56667,5.88,11.04167,0.17976,73.0,0.16204,1.90153,0.928,20.8152,13.45569,2
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,10.9,19.41176,0.58529,34.0,1.5664,12.5856,0.955,34.444,8.8213,1
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,5.88,11.04167,0.17976,73.0,0.16165,1.9008,0.928,20.8152,13.48875,2
7.1,0.875,0.05,5.7,0.082,3.0,14.0,0.99808,3.4,0.52,10.2,8.025,8.0226,0.21413,11.0,0.55828,5.1186,0.602,27.285,10.18042,0
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,9.08,28.27586,0.45434,12.0,0.28275,2.682,0.784,30.7812,10.58177,1
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,6.25,8.88889,0.46118,7.0,0.14837,1.3485,0.7,22.875,10.0493,0
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,9.08,28.27586,0.45434,12.0,0.28275,2.682,0.784,30.7812,10.58177,1
7.2,0.58,0.54,2.1,0.114,3.0,9.0,0.99719,3.33,0.57,10.3,8.32,12.20339,0.33296,6.0,0.20369,1.8837,0.684,27.7056,10.27106,0
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,8.87,23.82353,0.49958,6.0,0.14006,1.3395,0.652,29.7145,10.65099,1
6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,7.77,7.3913,0.36331,7.0,0.18332,1.782,0.7,27.4281,10.85553,0
7.0,0.655,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,7.815,10.52632,0.31987,17.0,0.21627,1.8963,0.624,26.33655,9.66178,1
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,7.69,9.85507,0.39113,14.0,0.20369,1.8837,0.67,25.9922,10.25324,1
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,6.69,9.23077,0.5291,8.0,0.17908,1.6986,0.846,23.5488,10.54658,1
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,6.18,10.18182,0.38432,8.0,0.14899,1.5062,0.629,22.9896,11.33388,1
6.2,0.57,0.1,2.1,0.048,4.0,11.0,0.99448,3.44,0.76,10.8,6.87,10.68966,0.36331,7.0,0.19426,1.8732,0.808,23.6328,10.74038,1
7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,7.81,30.86957,0.4442,10.0,0.14504,1.5768,0.599,26.4759,12.31866,1
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,6.18,10.18182,0.38432,8.0,0.14899,1.5062,0.629,22.9896,11.33388,1
6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,6.91,9.39394,0.33315,12.0,0.13378,1.4088,0.59,24.6687,11.87209,1
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,8.5,14.0,0.15645,124.0,0.19567,1.7157,0.679,27.71,9.66469,1
6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,6.8,20.0,0.53552,13.0,0.13986,1.26,0.766,23.256,9.9459,2
7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,7.45,15.90909,0.53552,13.0,0.17908,1.6986,0.89,24.9575,10.54615,1
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,8.5,14.0,0.15645,124.0,0.19567,1.7157,0.679,27.71,9.66469,1
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,7.67,9.2,0.43723,9.0,0.19983,2.0355,0.684,26.4615,11.44342,1
6.6,0.895,0.04,2.3,0.068,7.0,13.0,0.99582,3.53,0.58,10.8,7.535,7.29282,0.53805,6.0,0.21277,2.0516,0.648,26.59855,10.75486,1
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,7.67,9.2,0.43723,9.0,0.19983,2.0355,0.684,26.4615,11.44342,1
7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,8.265,10.20408,0.53298,7.0,0.15609,1.356,0.606,26.9439,9.55277,1
7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,8.91,9.39759,0.32807,43.0,0.45696,3.8958,0.613,28.1556,9.36635,1
7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.54,9.8,8.065,12.26891,0.24996,45.0,0.24465,2.1648,0.618,26.69515,9.76452,1
6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,7.03,13.77778,0.42827,8.0,0.22707,2.225,0.767,24.6753,10.95105,1
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,8.45,19.23077,0.41632,7.0,0.20158,2.0378,0.656,28.392,11.35497,1
6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,7.48,8.7013,0.49958,6.0,0.18072,1.6209,0.708,26.554,9.9102,0
6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.99562,3.51,0.66,10.8,7.66,8.29268,0.42827,8.0,0.18501,1.784,0.73,26.8866,10.7527,1
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,8.45,19.23077,0.41632,7.0,0.20158,2.0378,0.656,28.392,11.35497,1
7.1,0.27,0.6,2.1,0.074,17.0,25.0,0.99814,3.38,0.72,10.6,7.97,25.35714,0.67973,8.0,0.19793,1.8774,0.794,26.9386,10.58028,1
7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,8.48,41.57895,0.34983,13.0,0.16202,1.6002,0.762,27.8144,11.03451,1
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,6.97,17.2973,0.54155,22.0,0.22657,1.9866,0.817,24.1859,9.66712,1
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,7.83,10.14286,0.70344,8.0,0.21407,1.8942,0.738,26.9352,9.77178,1
6.4,0.79,0.04,2.2,0.061,11.0,17.0,0.99588,3.53,0.65,10.4,7.23,8.0,0.64668,6.0,0.21134,1.9712,0.711,25.5219,10.35715,1
6.4,0.56,0.15,1.8,0.078,17.0,65.0,0.99294,3.33,0.6,10.5,7.11,11.22807,0.2615,48.0,0.17127,1.611,0.678,23.6763,10.42587,1
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333,7.95,8.11765,0.24612,49.0,0.44356,3.72143,0.794,28.0635,9.21874,1
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,7.95,8.11765,0.24612,49.0,0.44276,3.72075,0.794,28.0635,9.23538,1
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,6.67,18.48485,0.39648,35.0,0.21678,2.0562,1.041,22.8114,10.5611,1
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,7.09,12.03704,0.65894,15.0,0.19399,1.794,0.893,23.9642,10.24737,1
7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,8.33,15.41667,0.34983,13.0,0.20932,1.969,0.744,27.6556,10.46294,1
6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,7.38,9.29577,0.51833,13.0,0.25465,2.3348,0.686,25.3872,10.16583,1
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,7.09,12.03704,0.65894,15.0,0.19399,1.794,0.893,23.9642,10.24737,1
